idno;netustm;ppltrst;vote;prtvtddk;lvpntyr;tygrtr;gndr;yrbrn;edlvddk;eduyrs;wkhct;wkhtot;grspnum;frlgrsp;inwtm
80149;120,0;8;Yes;Socialdemokratiet - The Social democrats;1973;Never too young;Female;1955;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;16;28;28;9999999;9999999;59,0
80193;NA,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1956;62;Female;1940;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;60;60;9999999;9999999;53,0
80200;600,0;9;Yes;Enhedslisten - Unity List - The Red-Green Alliance;2008;60;Female;1989;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;37;37;32000;9999999;50,0
80205;NA,0;You can't be too careful;Yes;NA;1994;40;Female;1970;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;33;33;23500;25500;53,0
80321;120,0;2;Yes;Socialdemokratiet - The Social democrats;1986;55;Male;1968;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;11;37;37;34000;9999999;70,0
80328;180,0;8;Yes;Socialdemokratiet - The Social democrats;1989;60;Male;1965;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;35;35;29000;27000;59,0
80377;120,0;9;Yes;Kristendemokraterne - Christian Democrats;1991;60;Female;1969;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;21;37;40;38000;50000;59,0
80397;NA,0;7;Yes;Dansk Folkeparti - Danish People's Party;1960;NA;Male;1949;Folkeskole 6.-8. klasse;0;45;45;9999999;9999999;62,0
80444;90,0;9;Yes;Dansk Folkeparti - Danish People's Party;1960;60;Male;1940;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;17;NA;48;9999999;9999999;52,0
80448;60,0;8;Yes;Socialdemokratiet - The Social democrats;1988;NA;Male;1965;Folkeskole 9.-10. klasse;12;25;25;9999999;9999999;50,0
80527;430,0;7;Yes;Socialdemokratiet - The Social democrats;Still in parental home, never left 2 months;50;Male;1984;Folkeskole 9.-10. klasse;9;37;37;9999999;9999999;46,0
80559;150,0;2;Yes;Det Konservative Folkeparti - Conservative People's Party;1991;60;Male;1973;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;45;45;50000;9999999;61,0
80595;183,0;5;Yes;Alternativet - The Alternative;1985;NA;Female;1965;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;NA;60;300000;9999999;60,0
80601;360,0;6;Yes;NA;2013;40;Male;1995;Other;13;20;20;18000;20000;68,0
80612;120,0;7;Yes;Socialdemokratiet - The Social democrats;1981;55;Male;1963;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;37;37;32000;9999999;93,0
80674;720,0;7;Yes;Det Konservative Folkeparti - Conservative People's Party;1988;50;Male;1971;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;37;70;9999999;9999999;60,0
80806;360,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1992;60;Male;1970;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;37;45;50000;55000;68,0
80911;90,0;8;Yes;Socialdemokratiet - The Social democrats;1992;50;Female;1975;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;37;37;25000;27000;59,0
81022;610,0;4;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2000;59;Female;1984;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;17;37;40;25200;30000;52,0
81090;30,0;9;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1973;Never too young;Female;1954;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;31;40;50;9999999;9999999;88,0
81161;230,0;3;Not eligible to vote;NA;2011;59;Female;1990;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;10;9;11000;9999999;107,0
81198;120,0;5;No;NA;2013;60;Male;1994;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;40;48;43000;50000;64,0
81304;60,0;7;Yes;Dansk Folkeparti - Danish People's Party;2005;50;Male;1986;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;12;37;37;28000;9999999;52,0
81488;60,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1970;60;Female;1952;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;37;50;9999999;9999999;68,0
81599;240,0;9;Yes;Enhedslisten - Unity List - The Red-Green Alliance;2001;65;Female;1982;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;18;NA;NA;9999999;9999999;55,0
81609;120,0;9;Yes;Det Radikale Venstre - The Radical Liberal Party;1994;70;Female;1977;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;19;37;37;500000;9999999;54,0
81636;150,0;3;Yes;Socialdemokratiet - The Social democrats;1988;NA;Female;1969;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;14;37;37;32000;9999999;57,0
81734;300,0;7;Yes;Socialdemokratiet - The Social democrats;1988;50;Female;1969;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;NA;50;9999999;9999999;65,0
81867;510,0;6;Not eligible to vote;NA;Still in parental home, never left 2 months;62;Female;2001;Folkeskole 9.-10. klasse;9;7;7;1867;9999999;61,0
81874;NA,0;5;No;NA;1952;50;Male;1932;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;12;37;37;9999999;9999999;81,0
82020;120,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1981;55;Female;1963;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;30;30;29000;39000;66,0
82073;210,0;7;No;NA;1993;67;Male;1974;Folkeskole 9.-10. klasse;0;50;50;25000;9999999;59,0
82127;240,0;6;Yes;Enhedslisten - Unity List - The Red-Green Alliance;Still in parental home, never left 2 months;60;Female;1995;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;12;NA;NA;9999999;9999999;43,0
82130;90,0;8;No;NA;1971;25;Male;1951;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;11;37;37;9999999;9999999;62,0
82155;540,0;8;Not eligible to vote;NA;Still in parental home, never left 2 months;65;Male;2000;Folkeskole 9.-10. klasse;12;NA;NA;9999999;9999999;41,0
82157;120,0;9;Yes;Socialdemokratiet - The Social democrats;1972;64;Male;1954;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;37;40;9999999;9999999;53,0
82227;30,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1968;Never too young;Female;1950;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;14;22;22;9999999;9999999;74,0
82254;270,0;7;Yes;Socialdemokratiet - The Social democrats;1980;65;Male;1963;Folkeskole 9.-10. klasse;9;37;50;27500;9999999;52,0
82263;10,0;3;Yes;NA;1962;50;Female;1942;Folkeskole 6.-8. klasse;8;37;37;9999999;9999999;38,0
82352;NA,0;Most people can be trusted;NA;NA;1939;NA;Female;1929;Folkeskole 9.-10. klasse;9;NA;NA;9999999;9999999;49,0
82359;540,0;7;No;NA;Still in parental home, never left 2 months;55;Male;2002;Folkeskole 9.-10. klasse;0;8;8;9999999;9999999;52,0
82483;180,0;8;Yes;SF Socialistisk Folkeparti - Socialist People's Party;2012;66;Male;1992;Universitetsbachelor. 1. del af kandidatuddannelse;18;37;37;29000;9999999;66,0
82683;600,0;9;Yes;Liberal Alliance - Liberal Alliance;1990;50;Male;1967;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;21;60;60;9999999;9999999;136,0
82701;600,0;You can't be too careful;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1975;17;Male;1956;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;37;20;920000;9999999;57,0
82710;60,0;Most people can be trusted;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1961;62;Male;1946;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;9;45;45;9999999;9999999;55,0
82733;270,0;8;No;NA;2011;60;Female;1991;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;32;40;27000;37000;54,0
82755;182,0;9;Yes;Dansk Folkeparti - Danish People's Party;1972;59;Male;1955;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;19;37;40;9999999;9999999;64,0
82813;90,0;6;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1965;67;Female;1950;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;11;40;40;9999999;9999999;48,0
82832;NA,0;8;Yes;Dansk Folkeparti - Danish People's Party;1974;60;Male;1951;Folkeskole 6.-8. klasse;9;37;37;9999999;9999999;67,0
82855;450,0;3;Yes;Socialdemokratiet - The Social democrats;2009;45;Male;1990;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;22;37;43;9999999;9999999;52,0
82889;600,0;6;Yes;SF Socialistisk Folkeparti - Socialist People's Party;2017;50;Male;1996;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;12;0;6;9999999;9999999;42,0
82898;15,0;5;Yes;Socialdemokratiet - The Social democrats;1976;50;Female;1956;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;31;31;27000;30000;45,0
82901;30,0;5;Yes;Socialdemokratiet - The Social democrats;1969;NA;Female;1951;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;9;37;37;9999999;9999999;82,0
82975;600,0;7;Yes;Enhedslisten - Unity List - The Red-Green Alliance;2001;55;Female;1983;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;13;18;18;9999999;9999999;58,0
82985;60,0;5;Yes;Det Konservative Folkeparti - Conservative People's Party;1966;50;Male;1945;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;40;20;20;30000;9999999;62,0
83000;240,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1977;65;Female;1960;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;14;37;37;38000;50000;52,0
83052;330,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2016;55;Female;1995;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;16;32;33;9999999;9999999;66,0
83084;240,0;2;Yes;NA;1970;45;Female;1954;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;11;32;32;9999999;9999999;69,0
83098;120,0;5;Yes;Socialdemokratiet - The Social democrats;1977;NA;Female;1959;Folkeskole 9.-10. klasse;9;37;37;9999999;9999999;79,0
83115;480,0;5;Yes;NA;2018;40;Female;1991;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;37;37;9999999;9999999;28,0
83254;150,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1974;60;Male;1954;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;14;5;5;230000;9999999;58,0
83279;NA,0;5;Yes;Socialdemokratiet - The Social democrats;1942;NA;Male;1931;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;4;40;45;9999999;9999999;74,0
83346;120,0;8;Not eligible to vote;NA;2004;60;Female;1983;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;37;37;31000;9999999;NA,0
83385;270,0;7;Yes;Liberal Alliance - Liberal Alliance;2005;60;Male;1984;Forskeruddannelse. Ph.d., doktor;20;37;45;50000;53000;59,0
83422;30,0;6;Yes;Dansk Folkeparti - Danish People's Party;1976;60;Male;1955;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;17;36;36;40000;9999999;37,0
83444;180,0;4;Not eligible to vote;NA;NA;60;Female;2003;Folkeskole 6.-8. klasse;8;2;2;0;9999999;38,0
83476;480,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1985;60;Female;1966;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;13;37;40;35000;9999999;66,0
83616;305,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2005;60;Female;1986;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;19;37;38;32500;9999999;79,0
83738;480,0;8;Not eligible to vote;NA;Still in parental home, never left 2 months;40;Female;2002;Folkeskole 9.-10. klasse;10;0;7;9999999;9999999;52,0
83816;480,0;9;Yes;NA;1993;55;Female;1976;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;19;37;40;38500;9999999;126,0
83829;60,0;8;Yes;Socialdemokratiet - The Social democrats;1985;40;Female;1967;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;15;31;33;18000;9999999;56,0
83863;420,0;8;Yes;Dansk Folkeparti - Danish People's Party;1998;60;Male;1978;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;17;18;20;40000;9999999;68,0
84015;240,0;8;Yes;NA;1990;54;Female;1973;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;19;30;2;9999999;31000;59,0
84044;600,0;8;Not eligible to vote;NA;2015;40;Male;2000;Folkeskole 9.-10. klasse;10;20;20;15000;9999999;57,0
84103;915,0;You can't be too careful;No;NA;1974;60;Male;1957;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;37;50;9999999;9999999;60,0
84157;NA,0;7;Yes;NA;1960;60;Female;1944;Folkeskole 6.-8. klasse;8;30;30;9999999;9999999;51,0
84167;240,0;7;Yes;Other;2012;30;Male;1990;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;37;40;36000;9999999;38,0
84222;120,0;7;Yes;Socialdemokratiet - The Social democrats;1970;62;Male;1963;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;37;60;9999999;9999999;58,0
84234;540,0;Most people can be trusted;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1999;55;Male;1981;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;19;37;45;67000;45000;57,0
84238;180,0;8;Yes;Socialdemokratiet - The Social democrats;2006;50;Male;1986;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;4;35;31;9999999;38000;84,0
84257;360,0;5;No;NA;2006;30;Female;1987;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;38;39;29000;9999999;53,0
84314;NA,0;6;Yes;Socialdemokratiet - The Social democrats;1971;Never too young;Male;1946;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;12;40;40;9999999;9999999;81,0
84317;120,0;8;Yes;NA;1959;65;Male;1942;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;10;NA;8;9999999;9999999;61,0
84320;480,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2018;55;Male;1995;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;14;30;30;9999999;9999999;36,0
84435;60,0;4;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1996;55;Male;1973;Folkeskole 9.-10. klasse;11;37;40;41500;47000;56,0
84437;600,0;7;Yes;Socialdemokratiet - The Social democrats;1995;65;Female;1971;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;13;37;45;35000;9999999;52,0
84475;722,0;5;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1986;5;Female;1968;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;2;37;45;55000;9999999;66,0
84500;60,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1975;70;Male;1959;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;70;70;1000000;9999999;47,0
84533;NA,0;5;Yes;Socialdemokratiet - The Social democrats;1957;NA;Male;1939;Folkeskole 6.-8. klasse;21;40;40;9999999;9999999;59,0
84771;540,0;6;Yes;Det Radikale Venstre - The Radical Liberal Party;2013;55;Male;1992;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;19;20;20;9999999;9999999;54,0
84926;90,0;8;Yes;Socialdemokratiet - The Social democrats;1973;60;Female;1952;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;14;37;37;9999999;9999999;44,0
84956;180,0;7;Yes;Socialdemokratiet - The Social democrats;1981;60;Female;1961;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;30;31;9999999;9999999;61,0
84960;300,0;4;Yes;Socialdemokratiet - The Social democrats;1993;67;Male;1973;Folkeskole 9.-10. klasse;0;37;37;9999999;9999999;54,0
84988;120,0;Most people can be trusted;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1974;50;Female;1957;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;20;30;30;30000;35000;65,0
85013;120,0;8;Yes;SF Socialistisk Folkeparti - Socialist People's Party;1968;62;Female;1948;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;35;35;9999999;9999999;49,0
85036;240,0;8;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1971;50;Female;1949;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;13;37;41;9999999;9999999;82,0
85258;120,0;8;Yes;Det Radikale Venstre - The Radical Liberal Party;1981;60;Female;1959;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;13;32;32;27000;30000;69,0
85318;540,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1995;55;Female;1976;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;20;40;47;90000;80000;49,0
85388;150,0;9;Yes;Socialdemokratiet - The Social democrats;1984;60;Male;1966;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;11;37;40;34000;9999999;48,0
85395;30,0;7;Yes;Socialdemokratiet - The Social democrats;1965;50;Female;1945;Universitetsbachelor. 1. del af kandidatuddannelse;19;37;42;9999999;9999999;52,0
85437;NA,0;8;Yes;Socialdemokratiet - The Social democrats;1953;60;Male;1937;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;37;37;9999999;9999999;62,0
85521;10,0;7;Yes;Dansk Folkeparti - Danish People's Party;1998;58;Female;1975;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;37;37;28000;35000;63,0
85576;30,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1957;60;Male;1937;Folkeskole 6.-8. klasse;8;37;40;9999999;9999999;106,0
85617;120,0;8;Yes;Dansk Folkeparti - Danish People's Party;1975;60;Female;1957;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;43;43;49000;40000;46,0
85622;90,0;8;Yes;Socialdemokratiet - The Social democrats;1978;55;Female;1961;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;16;37;37;9999999;9999999;56,0
85628;630,0;7;Yes;Liberal Alliance - Liberal Alliance;2015;55;Female;1994;Universitetsbachelor. 1. del af kandidatuddannelse;15;37;50;35800;30000;56,0
85684;300,0;4;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1990;Never too young;Male;1975;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;12;37;43;9999999;9999999;46,0
85700;30,0;Most people can be trusted;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1980;67;Male;1962;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;14;37;50;55000;9999999;43,0
85801;120,0;8;Yes;Dansk Folkeparti - Danish People's Party;2011;60;Female;1990;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;15;45;50;40000;9999999;45,0
85872;NA,0;7;Yes;Socialdemokratiet - The Social democrats;1976;60;Male;1955;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;15;37;37;9999999;9999999;71,0
85950;420,0;7;Yes;Socialdemokratiet - The Social democrats;2010;60;Male;1992;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;17;10;10;9999999;9999999;43,0
